id,skill,category,confidence score
f6fd5fbc75e9b1a8d76823cedbef48af,physics,Skill,0.57
f6fd5fbc75e9b1a8d76823cedbef48af,materials science,Skill,0.94
f6fd5fbc75e9b1a8d76823cedbef48af,information technology,Skill,0.81
f6fd5fbc75e9b1a8d76823cedbef48af,actionable insights,Skill,0.8
f6fd5fbc75e9b1a8d76823cedbef48af,data scientists,PersonType,0.88
f6fd5fbc75e9b1a8d76823cedbef48af,data engineers,PersonType,0.93
f6fd5fbc75e9b1a8d76823cedbef48af,business,Skill,0.72
f6fd5fbc75e9b1a8d76823cedbef48af,areas,PersonType,0.82
f6fd5fbc75e9b1a8d76823cedbef48af,engineers,PersonType,0.58
f6fd5fbc75e9b1a8d76823cedbef48af,ux teams,PersonType,0.42
f6fd5fbc75e9b1a8d76823cedbef48af,data analysis,Skill,0.79
f6fd5fbc75e9b1a8d76823cedbef48af,improvement,Skill,0.53
f6fd5fbc75e9b1a8d76823cedbef48af,develop,Skill,0.67
f6fd5fbc75e9b1a8d76823cedbef48af,software programs,Skill,0.84
f6fd5fbc75e9b1a8d76823cedbef48af,algorithms,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,automated processes,Skill,0.91
f6fd5fbc75e9b1a8d76823cedbef48af,integrate,Skill,0.53
f6fd5fbc75e9b1a8d76823cedbef48af,datasets,Skill,0.61
f6fd5fbc75e9b1a8d76823cedbef48af,solution development,Skill,0.85
f6fd5fbc75e9b1a8d76823cedbef48af,data,Skill,0.57
f6fd5fbc75e9b1a8d76823cedbef48af,data scientist,PersonType,0.6
f6fd5fbc75e9b1a8d76823cedbef48af,automated,Skill,0.97
f6fd5fbc75e9b1a8d76823cedbef48af,industrial manufacturing analysis,Skill,0.73
f6fd5fbc75e9b1a8d76823cedbef48af,machine learning,Skill,0.99
f6fd5fbc75e9b1a8d76823cedbef48af,terabytes,Quantity,0.8
f6fd5fbc75e9b1a8d76823cedbef48af,petabytes,Quantity,0.8
f6fd5fbc75e9b1a8d76823cedbef48af,datasets,Skill,0.86
f6fd5fbc75e9b1a8d76823cedbef48af,statistical modeling,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,feature extraction analysis,Skill,0.94
f6fd5fbc75e9b1a8d76823cedbef48af,learning,Skill,0.85
f6fd5fbc75e9b1a8d76823cedbef48af,semiconductor,Product,0.81
f6fd5fbc75e9b1a8d76823cedbef48af,data,Skill,0.62
f6fd5fbc75e9b1a8d76823cedbef48af,query languages,Skill,0.81
f6fd5fbc75e9b1a8d76823cedbef48af,data cleansing,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,outlier identification,Skill,0.94
f6fd5fbc75e9b1a8d76823cedbef48af,software development,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,verbal written communication,Skill,0.64
f6fd5fbc75e9b1a8d76823cedbef48af,machine learning,Skill,0.95
f6fd5fbc75e9b1a8d76823cedbef48af,analytical methods,Skill,0.85
f6fd5fbc75e9b1a8d76823cedbef48af,statistical software,Skill,0.84
f6fd5fbc75e9b1a8d76823cedbef48af,scripting,Skill,0.75
f6fd5fbc75e9b1a8d76823cedbef48af,automating,Skill,0.74
f6fd5fbc75e9b1a8d76823cedbef48af,javascript,Skill,0.86
f6fd5fbc75e9b1a8d76823cedbef48af,2.0,Quantity,0.8
f6fd5fbc75e9b1a8d76823cedbef48af,working time-series data,Skill,0.73
f6fd5fbc75e9b1a8d76823cedbef48af,images,Skill,0.95
f6fd5fbc75e9b1a8d76823cedbef48af,semi-supervised learning,Skill,0.97
f6fd5fbc75e9b1a8d76823cedbef48af,data,Skill,0.6
f6fd5fbc75e9b1a8d76823cedbef48af,cvpr,Skill,0.77
f6fd5fbc75e9b1a8d76823cedbef48af,nips,Skill,0.9
f6fd5fbc75e9b1a8d76823cedbef48af,icml,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,kdd,Skill,0.96
f6fd5fbc75e9b1a8d76823cedbef48af,education,Skill,0.81
f6fd5fbc75e9b1a8d76823cedbef48af,mathematics,Skill,0.95
f6fd5fbc75e9b1a8d76823cedbef48af,computer science,Skill,0.99
f6fd5fbc75e9b1a8d76823cedbef48af,data science physics,Skill,0.93
f6fd5fbc75e9b1a8d76823cedbef48af,data analytics,Skill,0.96
f6fd5fbc75e9b1a8d76823cedbef48af,mathematics,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,physics,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,statistics,Skill,0.99
f6fd5fbc75e9b1a8d76823cedbef48af,computer science,Skill,0.99
f6fd5fbc75e9b1a8d76823cedbef48af,5,Quantity,0.8
f6fd5fbc75e9b1a8d76823cedbef48af,data science,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,machine learning,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,hyderabad,Location,0.96
f6fd5fbc75e9b1a8d76823cedbef48af,one,Quantity,0.8
f6fd5fbc75e9b1a8d76823cedbef48af,innovation,Skill,0.78
f6fd5fbc75e9b1a8d76823cedbef48af,customers,PersonType,0.93
f6fd5fbc75e9b1a8d76823cedbef48af,partners,PersonType,0.88
f6fd5fbc75e9b1a8d76823cedbef48af,virtual reality,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,neural networks,Skill,0.72
f6fd5fbc75e9b1a8d76823cedbef48af,integrity,Skill,0.69
f6fd5fbc75e9b1a8d76823cedbef48af,innovation,Skill,0.99
f6fd5fbc75e9b1a8d76823cedbef48af,applicants,PersonType,0.76
f6fd5fbc75e9b1a8d76823cedbef48af,veteran,PersonType,0.94
f6fd5fbc75e9b1a8d76823cedbef48af,hyderabad,Location,0.99
f6fd5fbc75e9b1a8d76823cedbef48af,telangana,Product,0.81
f6fd5fbc75e9b1a8d76823cedbef48af,india,PersonType,0.88
f6fd5fbc75e9b1a8d76823cedbef48af,technology development,Skill,0.93
f6fd5fbc75e9b1a8d76823cedbef48af,experienced,PersonType,0.38
f6fd5fbc75e9b1a8d76823cedbef48af,engineering,Skill,1.0
f6fd5fbc75e9b1a8d76823cedbef48af,3,Quantity,0.8
35ad5d2a885fbdd752fa8bc8a2327160,data science,Skill,0.98
35ad5d2a885fbdd752fa8bc8a2327160,artificial intelligence,Skill,0.81
35ad5d2a885fbdd752fa8bc8a2327160,esri,Organization,0.5
35ad5d2a885fbdd752fa8bc8a2327160,arcgis,Organization,0.57
35ad5d2a885fbdd752fa8bc8a2327160,mapping analytics,Skill,0.72
35ad5d2a885fbdd752fa8bc8a2327160,75 percent,Quantity,0.8
35ad5d2a885fbdd752fa8bc8a2327160,500,Quantity,0.8
35ad5d2a885fbdd752fa8bc8a2327160,r&d center-new delhi,Organization,0.46
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.95
35ad5d2a885fbdd752fa8bc8a2327160,geospatial analysis,Skill,0.97
35ad5d2a885fbdd752fa8bc8a2327160,data,Skill,0.44
35ad5d2a885fbdd752fa8bc8a2327160,develops,Skill,0.88
35ad5d2a885fbdd752fa8bc8a2327160,data scientists,PersonType,0.74
35ad5d2a885fbdd752fa8bc8a2327160,research,Skill,0.65
35ad5d2a885fbdd752fa8bc8a2327160,spatial data science,Skill,0.84
35ad5d2a885fbdd752fa8bc8a2327160,geospatial deep learning,Skill,0.98
35ad5d2a885fbdd752fa8bc8a2327160,data scientist,PersonType,0.95
35ad5d2a885fbdd752fa8bc8a2327160,deep learning models,Skill,0.93
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.8
35ad5d2a885fbdd752fa8bc8a2327160,remote sensing,Skill,0.64
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.68
35ad5d2a885fbdd752fa8bc8a2327160,geospatial datasets,Skill,0.92
35ad5d2a885fbdd752fa8bc8a2327160,imagery,Skill,0.94
35ad5d2a885fbdd752fa8bc8a2327160,geospatial,Skill,0.79
35ad5d2a885fbdd752fa8bc8a2327160,computer vision,Skill,0.65
35ad5d2a885fbdd752fa8bc8a2327160,natural language processing,Skill,0.7
35ad5d2a885fbdd752fa8bc8a2327160,3d,DateTime,0.8
35ad5d2a885fbdd752fa8bc8a2327160,deep,Skill,0.71
35ad5d2a885fbdd752fa8bc8a2327160,geospatial,Skill,0.63
35ad5d2a885fbdd752fa8bc8a2327160,design,Skill,0.5
35ad5d2a885fbdd752fa8bc8a2327160,test,Skill,0.76
35ad5d2a885fbdd752fa8bc8a2327160,data science,Skill,0.7
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.87
35ad5d2a885fbdd752fa8bc8a2327160,imagery,Skill,0.76
35ad5d2a885fbdd752fa8bc8a2327160,author,PersonType,0.85
35ad5d2a885fbdd752fa8bc8a2327160,geospatial data science,Skill,0.94
35ad5d2a885fbdd752fa8bc8a2327160,machine learning,Skill,0.68
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.6
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.67
35ad5d2a885fbdd752fa8bc8a2327160,model architectures,Skill,0.63
35ad5d2a885fbdd752fa8bc8a2327160,3,Quantity,0.8
35ad5d2a885fbdd752fa8bc8a2327160,2,Quantity,0.8
35ad5d2a885fbdd752fa8bc8a2327160,machine,Skill,0.54
35ad5d2a885fbdd752fa8bc8a2327160,one,Quantity,0.8
35ad5d2a885fbdd752fa8bc8a2327160,deep,Skill,0.56
35ad5d2a885fbdd752fa8bc8a2327160,computer,Skill,0.53
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.61
35ad5d2a885fbdd752fa8bc8a2327160,computer vision,Skill,0.66
35ad5d2a885fbdd752fa8bc8a2327160,image classification,Skill,0.79
35ad5d2a885fbdd752fa8bc8a2327160,object detection,Skill,0.75
35ad5d2a885fbdd752fa8bc8a2327160,semantic instance segmentation,Skill,0.6
35ad5d2a885fbdd752fa8bc8a2327160,super-resolution,Skill,0.56
35ad5d2a885fbdd752fa8bc8a2327160,learning,Skill,0.65
35ad5d2a885fbdd752fa8bc8a2327160,natural language processing,Skill,0.6
35ad5d2a885fbdd752fa8bc8a2327160,information,Skill,0.66
35ad5d2a885fbdd752fa8bc8a2327160,libraries,Skill,0.5
35ad5d2a885fbdd752fa8bc8a2327160,natural language processing,Skill,0.9
35ad5d2a885fbdd752fa8bc8a2327160,geospatial datasets,Skill,0.85
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.83
35ad5d2a885fbdd752fa8bc8a2327160,geospatial,Skill,0.81
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.8
35ad5d2a885fbdd752fa8bc8a2327160,machine learning,Skill,0.66
35ad5d2a885fbdd752fa8bc8a2327160,deep,Skill,0.56
35ad5d2a885fbdd752fa8bc8a2327160,data visualization,Skill,0.87
35ad5d2a885fbdd752fa8bc8a2327160,jupyter notebooks,Product,0.47
35ad5d2a885fbdd752fa8bc8a2327160,hyperparameter-tuning,Skill,0.54
35ad5d2a885fbdd752fa8bc8a2327160,training,Skill,0.63
35ad5d2a885fbdd752fa8bc8a2327160,inferential descriptive statistics,Skill,0.88
35ad5d2a885fbdd752fa8bc8a2327160,computer science,Skill,0.98
35ad5d2a885fbdd752fa8bc8a2327160,engineering,Skill,0.94
35ad5d2a885fbdd752fa8bc8a2327160,engineering,Skill,0.75
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.91
35ad5d2a885fbdd752fa8bc8a2327160,satellite,Skill,0.8
35ad5d2a885fbdd752fa8bc8a2327160,medical imagery,Skill,0.87
35ad5d2a885fbdd752fa8bc8a2327160,geospatial datasets,Skill,0.88
35ad5d2a885fbdd752fa8bc8a2327160,object tracking,Skill,0.79
35ad5d2a885fbdd752fa8bc8a2327160,character,Skill,0.55
35ad5d2a885fbdd752fa8bc8a2327160,arcgis,Product,0.4
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.73
35ad5d2a885fbdd752fa8bc8a2327160,natural language processing,Skill,0.84
35ad5d2a885fbdd752fa8bc8a2327160,probabilistic programming,Skill,0.92
35ad5d2a885fbdd752fa8bc8a2327160,programming,Skill,0.65
35ad5d2a885fbdd752fa8bc8a2327160,mobile deployment,Skill,0.82
35ad5d2a885fbdd752fa8bc8a2327160,deep learning,Skill,0.84
35ad5d2a885fbdd752fa8bc8a2327160,remote sensing,Skill,0.97
35ad5d2a885fbdd752fa8bc8a2327160,geospatial datasets,Skill,0.91
35ad5d2a885fbdd752fa8bc8a2327160,satellite imagery,Skill,0.74
35ad5d2a885fbdd752fa8bc8a2327160,3d,Skill,0.63
35ad5d2a885fbdd752fa8bc8a2327160,3d,DateTime,0.8
35ad5d2a885fbdd752fa8bc8a2327160,geospatial datasets,Skill,0.81
35ad5d2a885fbdd752fa8bc8a2327160,geography,Skill,0.76
35ad5d2a885fbdd752fa8bc8a2327160,esri,Organization,0.94
35ad5d2a885fbdd752fa8bc8a2327160,information system,Organization,0.65
35ad5d2a885fbdd752fa8bc8a2327160,zero,Quantity,0.8
35ad5d2a885fbdd752fa8bc8a2327160,today,DateTime,0.8
35ad5d2a885fbdd752fa8bc8a2327160,business,Skill,0.58
35ad5d2a885fbdd752fa8bc8a2327160,401(k),Quantity,0.8
35ad5d2a885fbdd752fa8bc8a2327160,employer,PersonType,0.74
35ad5d2a885fbdd752fa8bc8a2327160,applicants,PersonType,0.47
35ad5d2a885fbdd752fa8bc8a2327160,veteran,PersonType,0.42
35ad5d2a885fbdd752fa8bc8a2327160,humanresources@esri.com,Email,0.8
77dbcaf79b9b0794728b832b5796cd9b,data scientist,PersonType,0.84
77dbcaf79b9b0794728b832b5796cd9b,marketing,Skill,0.89
77dbcaf79b9b0794728b832b5796cd9b,analytics,Skill,0.55
77dbcaf79b9b0794728b832b5796cd9b,manager,PersonType,0.82
77dbcaf79b9b0794728b832b5796cd9b,philin organization philips global business services,Organization,0.62
77dbcaf79b9b0794728b832b5796cd9b,business,Skill,0.67
77dbcaf79b9b0794728b832b5796cd9b,llp,Organization,0.46
77dbcaf79b9b0794728b832b5796cd9b,royal philips,Organization,0.75
77dbcaf79b9b0794728b832b5796cd9b,netherlands,Location,0.52
77dbcaf79b9b0794728b832b5796cd9b,royal philips,Organization,0.7
77dbcaf79b9b0794728b832b5796cd9b,innovation,Skill,0.56
77dbcaf79b9b0794728b832b5796cd9b,royal philips,Organization,0.78
77dbcaf79b9b0794728b832b5796cd9b,technology,Skill,0.73
77dbcaf79b9b0794728b832b5796cd9b,living,Skill,0.6
77dbcaf79b9b0794728b832b5796cd9b,prevention,Skill,0.37
77dbcaf79b9b0794728b832b5796cd9b,philips,Organization,0.91
77dbcaf79b9b0794728b832b5796cd9b,technology,Skill,0.75
77dbcaf79b9b0794728b832b5796cd9b,consumer insights,Skill,0.95
77dbcaf79b9b0794728b832b5796cd9b,netherlands,Location,0.79
77dbcaf79b9b0794728b832b5796cd9b,diagnostic imaging,Skill,0.82
77dbcaf79b9b0794728b832b5796cd9b,image-guided therapy,Skill,0.95
77dbcaf79b9b0794728b832b5796cd9b,patient monitoring,Skill,0.73
77dbcaf79b9b0794728b832b5796cd9b,health informatics,Skill,0.77
77dbcaf79b9b0794728b832b5796cd9b,consumer,PersonType,0.52
77dbcaf79b9b0794728b832b5796cd9b,health home care,Skill,0.58
77dbcaf79b9b0794728b832b5796cd9b,philips,Organization,0.86
77dbcaf79b9b0794728b832b5796cd9b,health technology,Skill,0.87
77dbcaf79b9b0794728b832b5796cd9b,2017,DateTime,0.8
77dbcaf79b9b0794728b832b5796cd9b,eur 17.8 billion,Quantity,0.8
77dbcaf79b9b0794728b832b5796cd9b,"74,000",Quantity,0.8
77dbcaf79b9b0794728b832b5796cd9b,employees,PersonType,0.94
77dbcaf79b9b0794728b832b5796cd9b,sales,Skill,0.68
77dbcaf79b9b0794728b832b5796cd9b,100,Quantity,0.8
77dbcaf79b9b0794728b832b5796cd9b,royal philips,Organization,0.58
77dbcaf79b9b0794728b832b5796cd9b,www.philips.com,URL,0.8
77dbcaf79b9b0794728b832b5796cd9b,deputy manager,PersonType,0.71
77dbcaf79b9b0794728b832b5796cd9b,bangalore,Location,0.48
77dbcaf79b9b0794728b832b5796cd9b,analyzes,Skill,0.74
77dbcaf79b9b0794728b832b5796cd9b,optimization,Skill,0.68
77dbcaf79b9b0794728b832b5796cd9b,marketing,Skill,0.9
77dbcaf79b9b0794728b832b5796cd9b,investments,Skill,0.78
77dbcaf79b9b0794728b832b5796cd9b,tactics,Skill,0.88
77dbcaf79b9b0794728b832b5796cd9b,technical,Skill,0.53
77dbcaf79b9b0794728b832b5796cd9b,marketing,Skill,0.73
77dbcaf79b9b0794728b832b5796cd9b,developing,Skill,0.71
77dbcaf79b9b0794728b832b5796cd9b,dashboards,Skill,1.0
77dbcaf79b9b0794728b832b5796cd9b,dashboards,Product,0.86
77dbcaf79b9b0794728b832b5796cd9b,reports,Skill,1.0
77dbcaf79b9b0794728b832b5796cd9b,visualizations,Skill,0.99
77dbcaf79b9b0794728b832b5796cd9b,c,Skill,0.7
77dbcaf79b9b0794728b832b5796cd9b,marketing campaign,Skill,0.51
77dbcaf79b9b0794728b832b5796cd9b,machine learning,Skill,0.96
77dbcaf79b9b0794728b832b5796cd9b,predictive ltv,Skill,0.84
77dbcaf79b9b0794728b832b5796cd9b,response modelling,Skill,0.99
77dbcaf79b9b0794728b832b5796cd9b,channel performance measurement methodologies,Skill,0.56
77dbcaf79b9b0794728b832b5796cd9b,media,Skill,0.64
77dbcaf79b9b0794728b832b5796cd9b,marketing,Skill,0.96
77dbcaf79b9b0794728b832b5796cd9b,philips,Organization,0.82
77dbcaf79b9b0794728b832b5796cd9b,data,Skill,0.76
77dbcaf79b9b0794728b832b5796cd9b,optimize,Skill,0.64
77dbcaf79b9b0794728b832b5796cd9b,marketing,Skill,0.44
77dbcaf79b9b0794728b832b5796cd9b,optimize,Skill,0.59
77dbcaf79b9b0794728b832b5796cd9b,investment analysis,Skill,0.6
77dbcaf79b9b0794728b832b5796cd9b,modelling,Skill,0.97
77dbcaf79b9b0794728b832b5796cd9b,experiments,Skill,0.75
77dbcaf79b9b0794728b832b5796cd9b,marketing,Skill,0.64
77dbcaf79b9b0794728b832b5796cd9b,data management,Skill,0.7
77dbcaf79b9b0794728b832b5796cd9b,dashboards,Skill,0.89
77dbcaf79b9b0794728b832b5796cd9b,reports,Skill,0.67
77dbcaf79b9b0794728b832b5796cd9b,analytical insights,Skill,0.73
77dbcaf79b9b0794728b832b5796cd9b,technical knowledge,Skill,0.74
77dbcaf79b9b0794728b832b5796cd9b,econometrics,Skill,0.99
77dbcaf79b9b0794728b832b5796cd9b,market mix modeling,Skill,0.97
77dbcaf79b9b0794728b832b5796cd9b,operations research,Skill,0.95
77dbcaf79b9b0794728b832b5796cd9b,affinity modeling,Skill,0.75
77dbcaf79b9b0794728b832b5796cd9b,insights,Skill,0.38
77dbcaf79b9b0794728b832b5796cd9b,reporting,Skill,0.71
77dbcaf79b9b0794728b832b5796cd9b,consumer,PersonType,0.5
77dbcaf79b9b0794728b832b5796cd9b,online services,Skill,0.55
77dbcaf79b9b0794728b832b5796cd9b,e-commerce,Skill,0.81
77dbcaf79b9b0794728b832b5796cd9b,mobile applications,Skill,0.66
77dbcaf79b9b0794728b832b5796cd9b,database design,Skill,0.69
77dbcaf79b9b0794728b832b5796cd9b,modeling architecture,Skill,0.7
77dbcaf79b9b0794728b832b5796cd9b,web analytics,Skill,0.95
77dbcaf79b9b0794728b832b5796cd9b,technical understanding,Skill,0.73
77dbcaf79b9b0794728b832b5796cd9b,data,Skill,0.51
77dbcaf79b9b0794728b832b5796cd9b,first,Quantity,0.8
77dbcaf79b9b0794728b832b5796cd9b,third,Quantity,0.8
77dbcaf79b9b0794728b832b5796cd9b,web,Skill,0.76
77dbcaf79b9b0794728b832b5796cd9b,python libraries,Skill,0.62
77dbcaf79b9b0794728b832b5796cd9b,data science,Skill,0.9
77dbcaf79b9b0794728b832b5796cd9b,communication,Skill,0.79
77dbcaf79b9b0794728b832b5796cd9b,vision,Skill,0.64
77dbcaf79b9b0794728b832b5796cd9b,ideate,Skill,0.61
77dbcaf79b9b0794728b832b5796cd9b,stakeholders,PersonType,0.6
77dbcaf79b9b0794728b832b5796cd9b,exec director,PersonType,0.84
77dbcaf79b9b0794728b832b5796cd9b,organize,Skill,1.0
77dbcaf79b9b0794728b832b5796cd9b,clarify,Skill,0.97
77dbcaf79b9b0794728b832b5796cd9b,communicate,Skill,0.91
77dbcaf79b9b0794728b832b5796cd9b,creative,Skill,0.46
77dbcaf79b9b0794728b832b5796cd9b,consumer,PersonType,0.61
77dbcaf79b9b0794728b832b5796cd9b,customer,PersonType,0.66
77dbcaf79b9b0794728b832b5796cd9b,3,Quantity,0.8
77dbcaf79b9b0794728b832b5796cd9b,8 years,DateTime,0.8
77dbcaf79b9b0794728b832b5796cd9b,marketing,Skill,0.66
77dbcaf79b9b0794728b832b5796cd9b,e-commerce,Skill,0.8
77dbcaf79b9b0794728b832b5796cd9b,amazon,Organization,0.93
77dbcaf79b9b0794728b832b5796cd9b,flipkart,Organization,0.95
77dbcaf79b9b0794728b832b5796cd9b,marketing mix modeling,Skill,0.56
77dbcaf79b9b0794728b832b5796cd9b,modelling,Skill,0.49
77dbcaf79b9b0794728b832b5796cd9b,rad,Quantity,0.8
77dbcaf79b9b0794728b832b5796cd9b,neural networks,Skill,0.71
77dbcaf79b9b0794728b832b5796cd9b,science,Skill,0.61
77dbcaf79b9b0794728b832b5796cd9b,marketing,Skill,0.62
77dbcaf79b9b0794728b832b5796cd9b,marketing analytics,Skill,0.6
77dbcaf79b9b0794728b832b5796cd9b,degree,Quantity,0.8
77dbcaf79b9b0794728b832b5796cd9b,math,Skill,0.96
77dbcaf79b9b0794728b832b5796cd9b,statistics,Skill,0.99
77dbcaf79b9b0794728b832b5796cd9b,physics,Skill,0.99
77dbcaf79b9b0794728b832b5796cd9b,operations research,Skill,0.99
77dbcaf79b9b0794728b832b5796cd9b,economics,Skill,1.0
77dbcaf79b9b0794728b832b5796cd9b,econometrics,Skill,0.99
77dbcaf79b9b0794728b832b5796cd9b,1,Quantity,0.8
77dbcaf79b9b0794728b832b5796cd9b,engineering,Skill,0.9
77dbcaf79b9b0794728b832b5796cd9b,1,Quantity,0.8
77dbcaf79b9b0794728b832b5796cd9b,schools,Location,0.45
77dbcaf79b9b0794728b832b5796cd9b,mba mudra institute,Organization,0.83
77dbcaf79b9b0794728b832b5796cd9b,communication,Skill,0.95
77dbcaf79b9b0794728b832b5796cd9b,ahmedabad,Location,0.63
77dbcaf79b9b0794728b832b5796cd9b,mba schools excel,Organization,0.54
77dbcaf79b9b0794728b832b5796cd9b,marketing,Skill,0.9
77dbcaf79b9b0794728b832b5796cd9b,statistics,Skill,0.53
77dbcaf79b9b0794728b832b5796cd9b,predictive analytics,Skill,0.98
77dbcaf79b9b0794728b832b5796cd9b,recruitment,Skill,0.52
77dbcaf79b9b0794728b832b5796cd9b,technical difficulties,Skill,0.85
77dbcaf79b9b0794728b832b5796cd9b,website,Skill,0.67
77dbcaf79b9b0794728b832b5796cd9b,careersite@philips.com,Email,0.8
77dbcaf79b9b0794728b832b5796cd9b,legal compliance,Skill,0.58
77dbcaf79b9b0794728b832b5796cd9b,technical issues,Skill,0.78
9c1fd84b6e1febbf8f10f4df4edfe164,data scientist,PersonType,0.92
9c1fd84b6e1febbf8f10f4df4edfe164,technical thought,Skill,0.65
9c1fd84b6e1febbf8f10f4df4edfe164,leader,PersonType,0.56
9c1fd84b6e1febbf8f10f4df4edfe164,collaboration,Skill,0.99
9c1fd84b6e1febbf8f10f4df4edfe164,analytics,Skill,0.92
9c1fd84b6e1febbf8f10f4df4edfe164,leadership,Skill,0.94
9c1fd84b6e1febbf8f10f4df4edfe164,machine learning,Skill,0.89
9c1fd84b6e1febbf8f10f4df4edfe164,analytics,Skill,0.52
9c1fd84b6e1febbf8f10f4df4edfe164,senior leaders,PersonType,0.59
9c1fd84b6e1febbf8f10f4df4edfe164,analytics,Skill,0.53
9c1fd84b6e1febbf8f10f4df4edfe164,technical leadership,Skill,0.84
9c1fd84b6e1febbf8f10f4df4edfe164,coaching,Skill,0.98
9c1fd84b6e1febbf8f10f4df4edfe164,mentoring,Skill,0.95
9c1fd84b6e1febbf8f10f4df4edfe164,data scientists,PersonType,0.74
9c1fd84b6e1febbf8f10f4df4edfe164,analytics,Skill,0.85
9c1fd84b6e1febbf8f10f4df4edfe164,professionals,PersonType,0.5
9c1fd84b6e1febbf8f10f4df4edfe164,data scientists,PersonType,0.88
9c1fd84b6e1febbf8f10f4df4edfe164,statistical;,Skill,0.86
9c1fd84b6e1febbf8f10f4df4edfe164,machine learning,Skill,0.89
9c1fd84b6e1febbf8f10f4df4edfe164,artificial intelligence,Skill,0.68
9c1fd84b6e1febbf8f10f4df4edfe164,methodologies,Skill,0.68
9c1fd84b6e1febbf8f10f4df4edfe164,machine learning,Skill,0.82
9c1fd84b6e1febbf8f10f4df4edfe164,members,PersonType,0.75
9c1fd84b6e1febbf8f10f4df4edfe164,support,Skill,0.62
9c1fd84b6e1febbf8f10f4df4edfe164,artificial intelligence,Skill,1.0
9c1fd84b6e1febbf8f10f4df4edfe164,machine learning,Skill,0.99
9c1fd84b6e1febbf8f10f4df4edfe164,algorithms,Skill,0.72
9c1fd84b6e1febbf8f10f4df4edfe164,natural language processing,Skill,0.98
9c1fd84b6e1febbf8f10f4df4edfe164,deep learning,Skill,0.99
9c1fd84b6e1febbf8f10f4df4edfe164,model architecture,Skill,0.99
9c1fd84b6e1febbf8f10f4df4edfe164,python,Skill,1.0
9c1fd84b6e1febbf8f10f4df4edfe164,databases,Skill,0.9
9c1fd84b6e1febbf8f10f4df4edfe164,graph stores,Skill,0.98
9c1fd84b6e1febbf8f10f4df4edfe164,hadoop,Product,0.83
9c1fd84b6e1febbf8f10f4df4edfe164,deep learning,Skill,0.89
9c1fd84b6e1febbf8f10f4df4edfe164,tensorflow,Organization,0.5
9c1fd84b6e1febbf8f10f4df4edfe164,word2vec,Organization,0.71
9c1fd84b6e1febbf8f10f4df4edfe164,large,Skill,0.63
9c1fd84b6e1febbf8f10f4df4edfe164,data mining,Skill,0.94
9c1fd84b6e1febbf8f10f4df4edfe164,architectures,Skill,0.6
9c1fd84b6e1febbf8f10f4df4edfe164,data integration,Skill,0.99
9c1fd84b6e1febbf8f10f4df4edfe164,etl tools,Skill,0.83
9c1fd84b6e1febbf8f10f4df4edfe164,application integration,Skill,1.0
9c1fd84b6e1febbf8f10f4df4edfe164,business process,Skill,0.89
9c1fd84b6e1febbf8f10f4df4edfe164,data science,Skill,0.84
9c1fd84b6e1febbf8f10f4df4edfe164,logical physical architecture design,Skill,0.94
9c1fd84b6e1febbf8f10f4df4edfe164,analytical problem-solving,Skill,0.89
9c1fd84b6e1febbf8f10f4df4edfe164,interpersonal,Skill,0.94
9c1fd84b6e1febbf8f10f4df4edfe164,communication,Skill,0.8
9c1fd84b6e1febbf8f10f4df4edfe164,dmbs systems,Skill,0.97
9c1fd84b6e1febbf8f10f4df4edfe164,architectures,Skill,0.42
